folder_name,file_count,predicted_purpose,buckets,sample_file_1,sample_file_2,sample_file_3,select
"Altomore, Pamela - Legal-Settled",10,unknown,"other=9, spreadsheet=1",ALTOMORE_CONT_CLEAN_FINAL_DRAFT_CON.pdf,"Altomore, Pamela - File 1.pdf","Altomore, Pamela - File 2.pdf",
Always Electric Invoice,1,unknown,invoice=1,AKINES INVOICE.pdf,,,
"Amador, Tamara",19,property_appraisal,"other=15, contract=3, spreadsheet=1",Amador - COC.pdf,Final Draft UPDATED with_without Removal Depreciation (1).pdf,Kingstone Estimate for repairs.pdf,
Amanda Trexler - 14 Crocus Ct,0,unknown,(empty),,,,
"Anderwkavich, Douglas",1,unknown,spreadsheet=1,Insurance Policy.PDF,,,
Andrew Feldsohn - 19 Westwood Dr,0,unknown,(empty),,,,
Andrew Garcia,0,unknown,(empty),,,,
Angelo And Tony Choi Rental Policy - Paul Villica Owner - 2559 New York Ave,1,unknown,spreadsheet=1,Allstate Renters Insurance Policy.pdf,,,
Angi Leads,14,property_appraisal,"other=10, contract=2, spreadsheet=2",background-check-disclosure-2-0.pdf,lead-credit-guidelines-2-0.pdf,privacy-policy-6-0.pdf,
AngiLeads,7,unknown,"other=4, spreadsheet=3",Angi Pro Client emails.xlsx,Angi Testamonials spreadsheet.xlsx,Angil Review Link.docx,
Anne Biernacki - 18 Hartman Hill Rd,0,unknown,(empty),,,,
Anthony Corsi - Reco bryan Karp - 28 Public Rd,0,unknown,(empty),,,,
Anthony HO,2,unknown,other=2,20231031171912434.pdf,Anthony Questionnaire.pdf,,
Anthony Legotti - 61 Marc Dr,0,unknown,(empty),,,,
Anthony Rawls - 368 Holbrook Rd,1,property_appraisal,contract=1,full contract out for signature.pdf,,,
Appraisal Agreement Estimate,1,unknown,other=1,Taylor - Agreed Appraisal Estimate.pdf,,,
Appraisals,8,property_appraisal,"appraisal=4, spreadsheet=4",Angela Terry Appraisal request letter.docx,Appraisal request letter.docx,Appraisal-Demand-Template.pdf,
Approved Asbestos,1,unknown,other=1,Carrier ASB Estimate.pdf,,,
Approved Content Cleaning,1,unknown,other=1,GARY_SAPORTA-CC1_FINAL_DRAFT_CON_REV.pdf,,,
Approved Content Inventory,1,unknown,other=1,EW-1-Payment Tracker Worksheet Report_1.pdf,,,
Approved Contents Clean,1,unknown,other=1,SD-2-Claim Rep Draft Report content cleaning $9755.17_1.pdf,,,
Approved Estimate,2,unknown,other=2,Renard Estimate.pdf,Claim Rep Draft-1.pdf,,
Approved Estimate (Reb & Mit),1,property_appraisal,appraisal=1,007903-DamageAppraisalwithLossDiagrams.pdf,,,
Approved Estimates,5,unknown,other=5,P34096-EMS_FINAL_DRAFT_SEPARATE_CAR.pdf,P34096-PACKOUT_FINAL_DRAFT_SEPARATE_CAR.pdf,P34096_FINAL_DRAFT_SEPARATE_CAR.pdf,
Approved Mit,2,unknown,other=2,"SD-1-Claim Rep Draft Report building cleaning 29,654.07_1.pdf",Comparative Estimate.pdf,,
Approved Mitigation,3,unknown,other=3,"Saporta - 4 Pebble Ln., Commack - MIT - Revised.pdf",P36864-EMS_FINAL_DRAFT_SEPARATE_CAR.pdf,EST11_12_2025-21190032.pdf,
Approved Mitigation Estimate,1,unknown,other=1,Approved Mit Estimate - Oseki.pdf,,,
Approved Pack Out,3,unknown,other=3,Elyse Barbara Packout_Pack Back Comp Estimate.pdf,DEBORAH SAPORTA Pack out Comp.pdf,P36864-PACKOUT_FINAL_DRAFT_SEPARATE_CAR.pdf,
Approved Pack out,3,unknown,other=3,Elyse Barbara Packout_Pack Back Comp Estimate.pdf,DEBORAH SAPORTA Pack out Comp.pdf,P36864-PACKOUT_FINAL_DRAFT_SEPARATE_CAR.pdf,
Approved Packout (as of 9-9-24),1,unknown,other=1,Petracca Approved Packout.pdf,,,
Approved Puffback Rebuild,1,unknown,other=1,B411-007 - Letter to PA 053025.pdf,,,
Approved Reb,1,unknown,other=1,"SD-3-Claim Rep Draft Report paint estimate $32,730.29_1.pdf",,,
Approved Rebuild,20,claim_restoration,"other=18, insurance=2",insurance estimate.pdf,Elyse Barbara BLDG Estimate.pdf,Morello Approved Rebuild.pdf,
Approved Rebuild & Content Inventory,1,unknown,other=1,P36864_FINAL_DRAFT_SEPARATE_CAR.pdf,,,
Approved Rebuild for 1st Claim,1,unknown,other=1,Oneill 1st claim Approved Rebuild.pdf,,,
Approved Rebuild for 2nd Claim,2,unknown,other=2,Oneil rebuild.pdf,Oneill 2nd approved Rebuild.pdf,,
Approved SF Reb,4,unknown,other=4,Claim Rep Draft - most up to date.pdf,Full Approved Repetti Reb w packout.pdf,Repetti Approved Reb Revised.pdf,
Approved Water Rebuild,1,unknown,other=1,B411-006 - Letter to PA 053025.pdf,,,
Approved estimate,2,unknown,other=2,Renard Estimate.pdf,Claim Rep Draft-1.pdf,,
Approved estimate from insurance,1,unknown,other=1,20240814121519453.pdf,,,
Approved rebuild,20,claim_restoration,"other=18, insurance=2",insurance estimate.pdf,Elyse Barbara BLDG Estimate.pdf,Morello Approved Rebuild.pdf,
"Argueta, Maria - contracts not signed",1,property_appraisal,contract=1,contracts for docu sign.pdf,,,
Articles,15,unknown,"other=10, report=4, spreadsheet=1",Health Risk - Mold.docx,10 Tips Restorers Should Consider When Working for Homeowners.docx,Getting ready for spring.docx,
Asbestos Analytics & Estimate,2,unknown,other=2,"84 Cheltenha Road, West Babylon LR-1.pdf",SEAN_CARUSO_ASBESTOS_FINAL_DRAFT_CON.pdf,,
Asbestos Estimate,2,unknown,"other=1, report=1","Chikazunga - 33 Ford Dr., W. Massapequa - Asbestos.pdf",G_HOPPS_ASBESTOS_FINAL_DRAFT_CON.pdf,,
Asbestos estimate,2,unknown,"other=1, report=1","Chikazunga - 33 Ford Dr., W. Massapequa - Asbestos.pdf",G_HOPPS_ASBESTOS_FINAL_DRAFT_CON.pdf,,
Asbestos job - wyandanch - Bob,2,unknown,"other=1, report=1",MADISON  1479 Straight Path Wyandanch NY 11798 updated quote.pdf,everest quote for asbestos wyandanch.pdf,,
Ash Whole Holding Corp LLC,8,unknown,"other=4, spreadsheet=4",EXECUTED STATEMENT OF INCORPORATION IN LIEU ORGANIZATION MEETING - Copy.pdf,EXECUTED STATEMENT OF INCORPORATION IN LIEU ORGANIZATION MEETING.pdf,FILING AND id no 27-3205307 - Copy.pdf,
Ashe - Carmen,3,unknown,other=3,AOM.pdf,MTG 1.pdf,MTG 2.pdf,
Ashley R Coglietta - 4 Northfield Ln,0,unknown,(empty),,,,
"Attina, Lou - paid in full - closed",49,property_appraisal,"other=38, invoice=4, spreadsheet=4, contract=3",1. attina invoice for electrical & contents.pdf,ATTINA CABINET ORDER.pdf,Allstate Policy Documents.pdf,
Attina-313 West 13th Street-CON - 313 West 13th Street,0,unknown,(empty),,,,
Attina-313 West 13th Street-DSP - 313 West 13th Street,0,unknown,(empty),,,,
Attina-313 West 13th Street-MIT - 313 West 13th Street,0,unknown,(empty),,,,
August AP,5,unknown,spreadsheet=5,MAC Accounts Payable 8-1 to 8-5.xlsx,MAC Accounts Payable 8-15 to 8-19.xlsx,MAC Accounts Payable 8-22 to 8-26.xlsx,
Authorization,1,unknown,other=1,Authorization - Juliet Thompson.pdf,,,
"BAKER, FRANCINE",2,unknown,other=2,MAD_7_JANE_DR_EMS_Final Draft-REVISED STR CLN.pdf,MAD_7_JANE_DR_EMS_Final Draft-REVISED STR CLN.pdf,,
"BARNHILL- 73 ULSTER AVE, WEST BABYLON",6,unknown,other=6,BARNHILL-DISPOSAL_Final Draft.pdf,BARNHILL-PACKOUT-BAC_Final Draft.pdf,BARNHILL-REPAIR-BID_Final Draft.pdf,
BBB,16,property_appraisal,"other=12, contract=4",Better Business Bureau.docx,Facebook.docx,Google Reviews.docx,
"BLANCHARD, CRAIG - 5 BARI LANE FARMINGVILLE",4,unknown,other=4,2020-07-14-1852-POPB_Final Draft.pdf,2020-07-14-1852_Final Draft-MIT.pdf,2020-07-14-1852-POPB_Final Draft.pdf,
"BROGLIA-427 N. QUEENS AVE, MASSAPEQUA",16,unknown,"other=12, spreadsheet=4",BROGLIA-PACK-BACK_Final Draft.pdf,BROGLIA-PACK-OUT_Final Draft.pdf,BROGLIA-REP-EST_Final Draft.pdf,
Bada Bing 1 LLC,4,unknown,other=4,20251217131037949.pdf,BADA BING 1 LLC - FL Filing Receipt.pdf,EIN NUMBER.pdf,
"Baglivo, Nicholas",15,property_appraisal,"other=13, contract=1, invoice=1",406-185-19-street-brooklyn-ny-11232-basement.pdf,407-185-19-street-brooklyn-ny-11232-basement.pdf,Ai scope differences.pdf,
"Bailey, Chenne - PROBATE",1,unknown,invoice=1,Bailey invoice.pdf,,,
Barbara (mom) Courney (daugter) - 488 Hempstead Ave,0,unknown,(empty),,,,
Barbara Bolen - 423 1st St,1,property_appraisal,appraisal=1,bolen appraisal request.pdf,,,
Barbara Bolin Water Loss #3 - 423 1st St,0,unknown,(empty),,,,
Barbara Wilkins - 801 Taylor Ave,0,unknown,(empty),,,,
Bargain Build Material Bargain Build Material - 1611 Lakeland Ave,0,unknown,(empty),,,,
Benefits,155,property_appraisal,"other=119, spreadsheet=30, contract=6",2023-05-08 15-16.pdf,Basic life-ADD.pdf,Census.xlsx,
"Bergin, Michelle - $ due",38,claim_restoration,"other=31, invoice=3, spreadsheet=2, contract=1, insurance=1",Affected Contents - Bergin_companycam_report.pdf,Bergin  Balance 16484.71.pdf,Bergin completion photos_companycam_report.pdf,
Bill Kerney - 282 W 23rd St,0,unknown,(empty),,,,
Bio,1,unknown,other=1,Madison Avenue Construction Bios.docx,,,
Blake Reed - PuffBack - Reco Bryan Karp - 35 Teaneck Dr,5,property_appraisal,"other=4, appraisal=1",BLAKE_REED_RB_FINAL_DRAFT_CON.pdf,BLKE_RED_RB-ES_FINAL_DRAFT_CON.pdf,Exported - Bob Sheet 01-26-2026.pdf,
Blake Reed Water Damage - 35 Teaneck Dr,7,property_appraisal,"invoice=2, other=2, report=2, contract=1",Exported - Home Service Invoice 04-20-2026.pdf,Exported - Progress Recap - 04-08-2026 04-08-2026.pdf,Exported - Water Damage Inspection and Remediation at Blake Reed's Property 04-0.pdf,
Blogs,4,unknown,other=4,Flood blog.docx,Ice Damming.docx,Flood blog.docx,
Boat,3,unknown,other=3,BOAT PURCHASE AGREEMENT (002).docx,BOAT PURCHASE AGREEMENT DRAFT (003).docx,EXHIBIT A.docx,
Boat And Jet Ski - Leeward Cove Marina - 327 River Ave Yes,0,unknown,(empty),,,,
Boat Rental,1,unknown,other=1,Luxury Boat Rentals.docx,,,
Boat registration,1,unknown,other=1,mv82b.pdf,,,
Bob - 1 Birchbrook Drive Smithtown,0,unknown,(empty),,,,
Bob - 10 Highwoods Ct,0,unknown,(empty),,,,
Bob - 103-14 Astoria Blvd,0,unknown,(empty),,,,
Bob - 108 Burton Ln,0,unknown,(empty),,,,
Bob - 11 Picardy Ln,0,unknown,(empty),,,,
Bob - 12 Province Dr,0,unknown,(empty),,,,
Bob - 1386 NY-25A,0,unknown,(empty),,,,
Bob - 14225 Sutter Ave,0,unknown,(empty),,,,
Bob - 160 Silver St,0,unknown,(empty),,,,
Bob - 1611 Lakeland Avenue,0,unknown,(empty),,,,
Bob - 1620 Old Cedar Swamp Rd,0,unknown,(empty),,,,
Bob - 168 Moriches Ave,0,unknown,(empty),,,,
Bob - 17 Windmill Ln,0,unknown,(empty),,,,
Bob - 18 Rochelle Terrace,0,unknown,(empty),,,,
Bob - 2 Ashwood Dr,0,unknown,(empty),,,,
Bob - 20 Gilbert Ave,0,unknown,(empty),,,,
Bob - 2125 North Dr,0,unknown,(empty),,,,
Bob - 253 E Hoffman Ave,0,unknown,(empty),,,,
Bob - 26 Adams Ave,0,unknown,(empty),,,,
Bob - 27 Manor Dr,0,unknown,(empty),,,,
Bob - 27 Mill Dam Rd,0,unknown,(empty),,,,
Bob - 27 Neptune Ave,0,unknown,(empty),,,,
Bob - 3 Texas St,0,unknown,(empty),,,,
"Bob - 3 Texas Street, Selden, NY",0,unknown,(empty),,,,
Bob - 30 Maple St,0,unknown,(empty),,,,
"Bob - 31 Baker Pl,",0,unknown,(empty),,,,
Bob - 31 Boulevard Ave,0,unknown,(empty),,,,
Bob - 331 W 15th St,0,unknown,(empty),,,,
Bob - 338 Waverly Ave,0,unknown,(empty),,,,
Bob - 362 Mooney Pond Rd,0,unknown,(empty),,,,
Bob - 38 Yacht Club Rd,0,unknown,(empty),,,,
Bob - 41 Lovell Rd,0,unknown,(empty),,,,
Bob - 43 Carver Blvd,1,unknown,other=1,Exported - Summary of Electric Boiler at 43 Carver 04-08-2026.pdf,,,
Bob - 45 Lama Dr,0,unknown,(empty),,,,
Bob - 47 Marshall Drive,0,unknown,(empty),,,,
Bob - 50 Richie Ct N,0,unknown,(empty),,,,
Bob - 526 Birch Hollow Dr,1,unknown,other=1,Repair Ryder.pdf,,,
Bob - 53 Presford Dr,0,unknown,(empty),,,,
Bob - 55 Vondran St,0,unknown,(empty),,,,
Bob - 57 Jeanatta Ave,0,unknown,(empty),,,,
Bob - 57 Middle Island Ave,0,unknown,(empty),,,,
Bob - 58 Carver Blvd,0,unknown,(empty),,,,
Bob - 59 Abbot Ln,0,unknown,(empty),,,,
Bob - 6 Harriet St,0,unknown,(empty),,,,
Bob - 6 wittBridge Lake Ronkonkoma,0,unknown,(empty),,,,
Bob - 613 Bourdois Ave,0,unknown,(empty),,,,
Bob - 66 Cocoanut St,0,unknown,(empty),,,,
Bob - 674 N Richmond Ave,0,unknown,(empty),,,,
Bob - 71 Lombardy Dr,0,unknown,(empty),,,,
Bob - 75 Casement Ave,0,unknown,(empty),,,,
Bob - 79 Traction Blvd,0,unknown,(empty),,,,
Bob - 805 Bridge St,0,unknown,(empty),,,,
Bob - 82 Caramel Rd,0,unknown,(empty),,,,
Bob - 88 Rugby Dr,0,unknown,(empty),,,,
Bob - 89 Argyle Dr,0,unknown,(empty),,,,
Bob - 9 Andover Dr,0,unknown,(empty),,,,
Bob - 92 Cranford Blvd,0,unknown,(empty),,,,
Bob - 93-20 212th Pl,0,unknown,(empty),,,,
Bob - 98 Kingfisher Rd,0,unknown,(empty),,,,
Bob Jobs,298,claim_restoration,"spreadsheet=156, other=116, invoice=11, contract=4, insurance=4, permit=4, appraisal=2, estimate=1",1620_OLD_CEDAR_SWAMP_FINAL_DRAFT_CAR.pdf,526_BIRCH_HOLLOW_FINAL_DRAFT_CAR.pdf,57_MIDDLE_ISLAND_FINAL_DRAFT_CAR.pdf,
Bob Jobs Holding Co,42,unknown,"spreadsheet=24, other=18",11 Elliot Ave Dix Hills.docx,"11 Harrison Avenue, Patchogue.docx",121 W. 21st St. Deer Park.docx,
Bob Properties,6,unknown,other=6,121_W_21_STREET_FINAL_DRAFT_CAR.pdf,3264074V2_FINAL_DRAFT_CAR.pdf,168_MORICHES_FINAL_DRAFT_CAR.pdf,
"Bob Rental Property, BoboMatic - 121 W 21st St",0,unknown,(empty),,,,
Bob insurance,1,unknown,spreadsheet=1,Property Locations.xlsx,,,
Bob personal,8,unknown,"other=7, spreadsheet=1",20231102152820301.pdf,BOAT PURCHASE AGREEMENT (002).docx,BOAT PURCHASE AGREEMENT DRAFT (003).docx,
Bob stuff,3,unknown,"other=2, spreadsheet=1",mv82b.pdf,Homeowners Policy.pdf,Nissan Sentra warranty.pdf,
Bob-o-matic 121 W. 21st,2,unknown,other=2,121_W_21_STREET_MIT_FINAL_DRAFT_CON.pdf,121_W_21ST_ST_RB_FINAL_DRAFT_CON.pdf,,
Bobbomatic,3,unknown,other=3,EIN Approval.pdf.pdf,EXECUTED OPERATING AGREEMENT 3-compressed.pdf,Filing Receipt.pdf.pdf,
Bobby Jr - Short Sale heavy Mold Damage - 41 Cove Rd,0,unknown,(empty),,,,
Bobs Divorce Papers,2,unknown,other=2,J.O.D. - Copy.pdf,J.O.D..pdf,,
Boiler Replacement Invoice,1,unknown,spreadsheet=1,Boiler Replacement Rubio.pdf,,,
"Bolen, Barbara -appraisal - Jeremy Wolf",47,property_appraisal,"other=37, spreadsheet=5, appraisal=3, contract=2",BRBARA_BOLEN-BATH-2_FINAL_DRAFT_CON.pdf,BRBARA_BOLEN-BATH-RB_FINAL_DRAFT_CON.pdf,BRBARA_BOLEN-BATH_FINAL_DRAFT_CON.pdf,
Bonilla - appraisal - need to follow up - Bob,30,claim_restoration,"other=18, appraisal=5, contract=3, spreadsheet=2, insurance=1, invoice=1",2025-08-26T14_16_53-FedEx-Shipping-Label.pdf,insurance estimate.pdf,Bonilla pre mit photos.pdf,
Bonilla-1192 Udall Road-REB - 1192 Udall Road,0,unknown,(empty),,,,
Brenda Wasserman - 7 Drake Ln,0,unknown,(empty),,,,
Brian Karp - 59-4 St Felix Ave,0,unknown,(empty),,,,
Bridget Morgan - 39 Dubois Rd,0,unknown,(empty),,,,
Brittle Test Video,0,unknown,(empty),,,,
"Brown, Yolanda",27,claim_restoration,"other=18, contract=3, spreadsheet=3, invoice=2, insurance=1",Allstate Consultants Invoice - Brown.pdf,Cert of Completion - Brown.pdf,Brown Completion Pics.pdf,
Brown-10 Woodland Road-MIT - 10 Woodland Road,0,unknown,(empty),,,,
Brown-10 Woodland Road-REB - 10 Woodland Road,0,unknown,(empty),,,,
Budgets,6,unknown,spreadsheet=6,121 W. 21st Street budget1.xlsx,253 Hoffman budget1.xlsx,71 Lombardi Drive budget1.xlsx,
"Bui, Vincent",15,unknown,"other=9, spreadsheet=4, invoice=2",Bui completion photos.pdf,Bui Certificate of Completion.pdf,VINCENT_BUI_CONT_CLN_FINAL_DRAFT_CON.pdf,
Burgbacher,4,unknown,other=4,Burgbacher file.pdf,Letter (Burgbacher).pdf,20240307112136236.pdf,
Burke,12,property_appraisal,"other=7, spreadsheet=3, contract=2",1-31-23 Allstate Cover letter 3.pdf,Allstate attorney letter.pdf,BURKE PLUMBING - draft.docx,
CANVA,1,unknown,spreadsheet=1,Sample for  puffbacks.docx,,,
"CAPUANO,GUISTINA - 181 NICOLS RD DEER PARK",10,unknown,"other=6, spreadsheet=4",CAPUANO-DRYCLEANING_Final Draft.pdf,CHIARELLO-STRCLN_Final Draft.pdf,2020-06-22-1400-2_Final Draft.pdf,
CHIARELLO - ALLSTATE CONSULTANTS,4,unknown,other=4,CHIARELLO-REP-DIFF_Final Draft.pdf,PHOTOS.pdf,CHIARELLO-REP-DIFF_Final Draft.pdf,
CHIARELLO- CENTEREACH,2,unknown,other=2,CHIARELLO-STRCLN_Final Draft.pdf,CHIARELLO-STRCLN_Final Draft.pdf,,
CIRILLO - TAVERES,4,unknown,other=4,MAD_44_CEDAR_RD_EMS.pdf,MAD_44_CEDAR_RD_RB.pdf,MAD_44_CEDAR_RD_EMS.pdf,
CLARK,6,unknown,other=6,2020-08-10-2145-3_Final Draft-PO.pdf,2020-07-14-1852-POPB_Final Draft.pdf,2020-07-14-1852_Final Draft-MIT.pdf,
COI'S,6,unknown,other=6,Madison Ave AG-MRA 81 Spence Street LLC COI REV 12.13.24.pdf,Madison Ave AG-MRA 81 Spence Street LLC DB120.pdf,Madison Ave AG-MRA 81 Spence Street LLC NYSF.pdf,
COLE LISTS,14,unknown,"spreadsheet=9, other=5",Call Lists for Nassau Plumbers.xlsx,Call Lists for Nassau and Suffolk 2.xls,Cole list payment.pdf,
CONSOLMAGNO,14,unknown,"other=12, spreadsheet=2",MAD_AVE_14_HAMILTON1_Final Draft.pdf,MAD_AVE_14_HAMILTON_Final Draft.pdf,MAD_AVE_14_HAMILT_PB_Final Draft.pdf,
"COPPOLA, ANTHONY 39 PENNEY ST, WEST ISLIP",6,unknown,"spreadsheet=4, other=2",2020-06-22-1400-2_Final Draft.pdf,COPPOLA-REP-SUPP_Final Draft.pdf,COPPOLA_DISPOSAL_Final Draft.pdf,
Cabinet Photo Report,1,unknown,other=1,Kitchen Cabinet Damage Photos.pdf,,,
Cadeau,10,property_appraisal,"other=7, spreadsheet=2, contract=1",CADEAU.xls,CADEAU_CONT_CLN_FINAL_DRAFT_CON.pdf,CADEAU_EMS_2_FINAL_DRAFT_CON.pdf,
"Cadet, Guerdine",29,property_appraisal,"other=26, contract=3",Cadet Approved Rebuild.pdf,Cadet updated approved rebuild.pdf,CADET_G_EMS-2-2_FINAL_DRAFT_CON.pdf,
Cadet-701 Windmill Avenue-CON - 701 Windmill Avenue,0,unknown,(empty),,,,
Cadet-701 Windmill Avenue-MIT - 701 Windmill Avenue,0,unknown,(empty),,,,
Cadet-701 Windmill Avenue-REB - 701 Windmill Avenue,0,unknown,(empty),,,,
"Cairo, Roxsana",10,property_appraisal,"other=8, contract=1, invoice=1",Cairo - contents.pdf,Cairo - mitigation.pdf,Cairo - pack out.pdf,
Caleb Louard,2,unknown,other=2,20230911111328516.pdf,20230911111328516.pdf,,
Call Referrals,0,unknown,(empty),,,,
Camille Morello & Joseph - 977 Manor Ln,3,property_appraisal,"contract=1, invoice=1, other=1",boiler invoice morello.pdf,morello signed contract.pdf,narragansett dec page camille morello.pdf,
Camille Morello 0522-0113ESD - 977 Manor Ln,0,unknown,(empty),,,,
Cancos Tile,2,unknown,other=2,Cancos Tile receipt Bolen.pdf,IMG_0001.pdf,,
Capital Premium Financing,4,claim_restoration,"other=2, insurance=1, spreadsheet=1",Agreement.pdf,CPF Application_.pdf,CPF INSURANCE FIRM LLC.pdf,
Car Magnets,1,unknown,other=1,Car Magnet design.pdf,,,
Carole Kirchhoff - 37 Baiting Dr,0,unknown,(empty),,,,
"Caroppoli, Robert - Closed",3,unknown,"other=2, spreadsheet=1",Insurance check payment to insured.pdf,National General Claim coverage.pdf,National General Home Owners Policy.pdf,
"Caruso, Sean",28,property_appraisal,"other=26, contract=1, spreadsheet=1",2020-04-17-DISPOSAL_FINAL_DRAFT_CON_DISPOSAL.pdf,"84 Cheltenha Road, West Babylon LR-1.pdf",SEAN_CARUSO_ASBESTOS_FINAL_DRAFT_CON.pdf,
"Casselli, John",33,property_appraisal,"other=20, spreadsheet=8, contract=3, invoice=2",AQ PROS Casselli invoice.pdf,EW-1-Payment Tracker Worksheet Report_1.pdf,Client contact sheet.pdf,
Castellanos - Reyes - 500 Ralph Ave,1,unknown,report=1,Exported - Water Damage Inspection and Drying from Top Floor to Basement 03-23-2.pdf,,,
Castellanos-Reyes - lender placed policy,1,unknown,other=1,letter to mortage company.pdf,,,
Cathy Schmitz,2,unknown,other=2,Nextiva Sales Quote.pdf,Nextiva Sales Quote.pdf,,
Celso Rubio - Puffback - 154 Peterson St,0,unknown,(empty),,,,
"Cerda, Pedro",19,property_appraisal,"other=14, contract=3, spreadsheet=2",10.28.24 approved state farm estimate.pdf,Claim Rep Draft-1.pdf,COC Emergency.pdf,
Certificate Of Completion,9,unknown,"spreadsheet=6, other=3",Bui Certificate of Completion.pdf,Greenberg - Certificate of completion (Signed).pdf,certificate of completion greenberg.pdf,
Certificate of Completion,9,unknown,"spreadsheet=6, other=3",Bui Certificate of Completion.pdf,Greenberg - Certificate of completion (Signed).pdf,certificate of completion greenberg.pdf,
Certified,8,unknown,"other=4, spreadsheet=4",20211001135045627.pdf,20211001135108439.pdf,Application (APP56711175).pdf,
Certified LLC,11,unknown,"other=6, spreadsheet=5",20211201154945118.pdf,20211201155002378.pdf,20211201155016806.pdf,
Certified ith Assumed Name,2,unknown,other=2,CERTIFICATE OF ASSUMED NAME.pdf,DOC FROM STATE FOR ASSUMED NAME.pdf,,
Charles - 14 Broad St,1,property_appraisal,contract=1,full contract.pdf,,,
Charlie AI,2,unknown,other=2,Intro Message script.docx,Starting checklist.docx,,
"Charlot, Donald",10,unknown,other=10,Authorization - Donald Charlot.pdf,55 Shenectady Donald Charlot MIT- Final Draft.pdf,55 Schenectady Donald Charlot RB - Final Draft.pdf,
"Charos, John - earn out - Bob",9,claim_restoration,"other=5, contract=2, insurance=1, invoice=1",Allstate Consulting invoice for Charos.pdf,charo emergency service contract.pdf,signed contracts charos.pdf,
Charos-12 Woodland Road-MIT - 12 Woodland Road,0,unknown,(empty),,,,
Charos-12 Woodland Road-REB - 12 Woodland Road,0,unknown,(empty),,,,
Checklists,7,unknown,other=7,Bob Intake Worksheet.docx,Client Intake Worksheet.docx,Scope checklist.docx,
Chiarello HO,4,unknown,"other=3, spreadsheet=1",BobChiarello_82CaramelRd_11-15-2023.pdf,Chiarello questionnaire.pdf,HO Dec page.pdf,
Chiarello-81 E Jefryn Blvd-MIT - 81 E Jefryn Blvd,0,unknown,(empty),,,,
"Chika Zunga, Malaika",12,unknown,"other=11, report=1","Chikazunga - 33 Ford Dr., W. Massapequa - Asbestos.pdf",Authorization - Malaika ChikaZunga.pdf,UTF-8Malaika Contents clean edit.pdf,
Chris Rebuild estimate,1,unknown,other=1,CLEMENDORE_RB_FINAL_DRAFT_CON.pdf,,,
Chris Simon Reco Phil Trustfi - 24 Laurie Blvd,1,property_appraisal,contract=1,signed contract.pdf,,,
Christian Kamal,4,unknown,spreadsheet=4,Business Plan Draft.docx,Business Plan Draft2.docx,Business plan layout.xlsx,
Christopher Lawson - 20 Arleigh Rd,0,unknown,(empty),,,,
Cindy Favata 516-537-2568 - 85 A Greenlawn Rd,0,unknown,(empty),,,,
Claims - Closed,500+,claim_restoration,"other=382, spreadsheet=44, invoice=35, contract=32, appraisal=3, insurance=2, report=2",Bui completion photos.pdf,Bui Certificate of Completion.pdf,VINCENT_BUI_CONT_CLN_FINAL_DRAFT_CON.pdf,
Claims - Legal,181,claim_restoration,"other=147, spreadsheet=15, contract=10, invoice=6, insurance=2, report=1",ALTOMORE_CONT_CLEAN_FINAL_DRAFT_CON.pdf,"Altomore, Pamela - File 1.pdf","Altomore, Pamela - File 2.pdf",
Claims Completed,12,property_appraisal,"invoice=6, other=4, contract=1, spreadsheet=1",Madison Ave Construction Invoice 103680_MAC.pdf,Madison Ave Construction Invoice 103680_ORIG.pdf,Madison Ave Construction Invoice 103686_MAC.pdf,
